id	title	description	link	image_link	additional_image_link	availability	condition	price	sale_price	brand	gtin	mpn	identifier_exists	google_product_category	product_type	item_group_id	shipping	min_handling_time	max_handling_time	min_transit_time	max_transit_time
6082	"BIOMEDICAL Super Pack Cama"	"O Biomedical combina cama com cabeceira, estrado elevatório e colchão premium de mola ensacada para um sono confortável. Disponível em duas medidas, adapta-se perfeitamente a diferentes necessidades e preferências.O colchão e o estrado elevatório proporcionam suporte e conforto superior, ideal para um sono reparador. O conjunto constitui uma ótima opção para quem procura praticidade e bem-estar numa solução de descanso saudável."	https://dfpinteriores.com/biomedical-super-pack-cama-6082	https://dfpinteriores.com/assets/images/packs/biomedical-super-pack-cama-6082/foto1_2026_06_00055000000129.jpg	https://dfpinteriores.com/assets/images/packs/biomedical-super-pack-cama-6082/foto1_2026_04_00055001010221.jpg,https://dfpinteriores.com/assets/images/packs/biomedical-super-pack-cama-6082/foto1_2026_04_00055001010220.jpg,https://dfpinteriores.com/assets/images/packs/biomedical-super-pack-cama-6082/foto2_2026_04_00055001010221.jpg,https://dfpinteriores.com/assets/images/packs/biomedical-super-pack-cama-6082/foto3_2026_04_00055001010221.jpg,https://dfpinteriores.com/assets/images/packs/biomedical-super-pack-cama-6082/foto4_2026_04_00055001010221.jpg,https://dfpinteriores.com/assets/images/packs/biomedical-super-pack-cama-6082/foto2_2026_04_00055001010220.jpg,https://dfpinteriores.com/assets/images/packs/biomedical-super-pack-cama-6082/foto3_2026_04_00055001010220.jpg,https://dfpinteriores.com/assets/images/packs/biomedical-super-pack-cama-6082/foto4_2026_04_00055001010220.jpg	in_stock	new	"1890.00 EUR"	"1145.00 EUR"	"DFP Interiores"		00055000000129	no	436	"DESCANSO > CAMAS > PACKS"	6082	"PT:::0.00 EUR"	1	2	1	2
9167	"PIKOLIN Colchão Brio"	"Pensado para transformar o descanso numa experiência mais acolhedora e envolvente, o Brio transmite bem-estar desde o primeiro momento. O toque suave do tecido cria uma sensação agradável, ajudando o corpo a relaxar de forma natural.As tecnologias Normablock e Fibercel Visco trabalham em conjunto para proporcionar uma base firme, adaptável e respirável. Complementado pela proteção Tripla Barreira, este colchão alia conforto, higiene e tranquilidade em cada utilização."	https://dfpinteriores.com/pikolin-colchao-brio-9167	https://dfpinteriores.com/assets/images/molas/pikolin-colchao-brio-9167/foto1_2026_06_00013002010684.jpg	https://dfpinteriores.com/assets/images/molas/pikolin-colchao-brio-9167/foto2_2026_06_00013002010684.jpg,https://dfpinteriores.com/assets/images/molas/pikolin-colchao-brio-9167/foto3_2026_06_00013002010684.jpg,https://dfpinteriores.com/assets/images/molas/pikolin-colchao-brio-9167/foto5_2026_06_00013002010684.jpg,https://dfpinteriores.com/assets/images/molas/pikolin-colchao-brio-9167/foto4_2026_06_00013002010684.jpg,https://dfpinteriores.com/assets/images/molas/pikolin-colchao-brio-9167/foto1_2026_06_00013002010362.jpg,https://dfpinteriores.com/assets/images/molas/pikolin-colchao-brio-9167/foto2_2026_06_00013002010362.jpg,https://dfpinteriores.com/assets/images/molas/pikolin-colchao-brio-9167/foto3_2026_06_00013002010362.jpg,https://dfpinteriores.com/assets/images/molas/pikolin-colchao-brio-9167/foto4_2026_06_00013002010362.jpg,https://dfpinteriores.com/assets/images/molas/pikolin-colchao-brio-9167/foto5_2026_06_00013002010362.jpg,https://dfpinteriores.com/assets/images/molas/pikolin-colchao-brio-9167/foto1_2026_06_00013002010366.jpg	in_stock	new	"1866.00 EUR"	"374.00 EUR"	PIKOLIN		00013002010684	no	2696	"DESCANSO > COLCHÕES > MOLAS"	9167	"PT:::0.00 EUR"	1	2	1	2
3844	"COLMED Colchão Airflow"	"A combinação entre espuma de alta resiliência e viscoelástica de última geração proporciona ergonomia e um conforto sem explicação. O tecido Stretch, com fio de prata e tratamento Ultra Fresh, reforça a higiene e a durabilidade do colchão.Este equilíbrio de materiais torna o Airflow uma escolha indicada para quem sofre de problemas na coluna ou apenas procura um descanso de qualidade superior. Desta forma, constitui uma opção segura para quem valoriza saúde e bem-estar."	https://dfpinteriores.com/colmed-colchao-airflow-3844	https://dfpinteriores.com/assets/images/nucleo/colmed-colchao-airflow-3844/foto1_2025_09_00012000000006.jpg	https://dfpinteriores.com/assets/images/nucleo/colmed-colchao-airflow-3844/foto1_2025_06_00012001010094.jpg,https://dfpinteriores.com/assets/images/nucleo/colmed-colchao-airflow-3844/foto2_2026_08_00012001010094.jpg,https://dfpinteriores.com/assets/images/nucleo/colmed-colchao-airflow-3844/foto2_2025_06_00012001010104.jpg,https://dfpinteriores.com/assets/images/nucleo/colmed-colchao-airflow-3844/foto1_2026_08_00012001010104.jpg,https://dfpinteriores.com/assets/images/nucleo/colmed-colchao-airflow-3844/foto1_2025_06_00012001010109.jpg,https://dfpinteriores.com/assets/images/nucleo/colmed-colchao-airflow-3844/foto2_2026_08_00012001010109.jpg,https://dfpinteriores.com/assets/images/nucleo/colmed-colchao-airflow-3844/foto1_2025_06_00012001010105.jpg,https://dfpinteriores.com/assets/images/nucleo/colmed-colchao-airflow-3844/foto2_2026_08_00012001010105.jpg,https://dfpinteriores.com/assets/images/nucleo/colmed-colchao-airflow-3844/foto1_2025_06_00012001010093.jpg,https://dfpinteriores.com/assets/images/nucleo/colmed-colchao-airflow-3844/foto2_2026_08_00012001010093.jpg	in_stock	new	"1805.00 EUR"	"755.20 EUR"	COLMED		00012000000006	no	2696	"DESCANSO > COLCHÕES > NUCLEO"	3844	"PT:::0.00 EUR"	1	2	1	2
6756	"CHEERS Sofá Chaise Longue Elétrico 55032M"	"O Sofá Chaise Long 55032M CHEERS com 3 Lugares Relax Eléctricos, destaca-se pelas suas linhas amplas, pelo conforto que oferece e pela chaise que permite estender as pernas com total comodidade. A cor bege reforça a sensação de leveza e integra-se facilmente em ambientes modernos e acolhedores.Com 4 lugares, o modelo inclui mecanismo relax em 3 assentos e encostos reclináveis, proporcionando uma experiência de descanso mais completa e ajustável. Funcional e contemporâneo, o 55032M combina praticidade e conforto, tornando-se uma solução versátil para o quotidiano."	https://dfpinteriores.com/cheers-sofa-chaise-longue-eletrico-55032m-6756	https://dfpinteriores.com/assets/images/chaise-longue/cheers-sofa-chaise-longue-eletrico-55032m-6756/foto1_2026_04_00033000000348.jpg	https://dfpinteriores.com/assets/images/chaise-longue/cheers-sofa-chaise-longue-eletrico-55032m-6756/foto2_2026_08_00033000000348.jpg,https://dfpinteriores.com/assets/images/chaise-longue/cheers-sofa-chaise-longue-eletrico-55032m-6756/foto3_2026_08_00033000000348.jpg,https://dfpinteriores.com/assets/images/chaise-longue/cheers-sofa-chaise-longue-eletrico-55032m-6756/foto4_2026_08_00033000000348.jpg,https://dfpinteriores.com/assets/images/chaise-longue/cheers-sofa-chaise-longue-eletrico-55032m-6756/foto5_2026_08_00033000000348.jpg,https://dfpinteriores.com/assets/images/chaise-longue/cheers-sofa-chaise-longue-eletrico-55032m-6756/foto1_2026_04_00033001010700.jpg,https://dfpinteriores.com/assets/images/chaise-longue/cheers-sofa-chaise-longue-eletrico-55032m-6756/foto1_2026_04_00033001010699.jpg,https://dfpinteriores.com/assets/images/chaise-longue/cheers-sofa-chaise-longue-eletrico-55032m-6756/foto2_2026_04_00033001010700.jpg,https://dfpinteriores.com/assets/images/chaise-longue/cheers-sofa-chaise-longue-eletrico-55032m-6756/foto3_2026_04_00033001010700.jpg,https://dfpinteriores.com/assets/images/chaise-longue/cheers-sofa-chaise-longue-eletrico-55032m-6756/foto4_2026_04_00033001010700.jpg,https://dfpinteriores.com/assets/images/chaise-longue/cheers-sofa-chaise-longue-eletrico-55032m-6756/foto5_2026_04_00033001010700.jpg	in_stock	new	"1799.00 EUR"	"1349.00 EUR"	"DFP Interiores"		00033000000348	no	635	"SOFÁS > CHAISE LONGUE"	6756	"PT:::0.00 EUR"	1	2	1	2
11937	"BAIONA III Sofá c/ Dupla Chaise"	"O Baiona III é um sofá com dupla chaise longue, desenhado para transformar a sala e a forma de descansar. Em bege ou em cinza, confere uma imagem suave e acolhedora, fácil de integrar em diferentes estilos de decoração.Os assentos extensíveis e os encostos reclináveis proporcionam apoio personalizado. Convertível em cama e com dois baús de arrumação integrados, é uma solução inteligente que otimiza o espaço sem prescindir do design."	https://dfpinteriores.com/baiona-iii-sofa-c-dupla-chaise-11937	https://dfpinteriores.com/assets/images/chaise-longue/baiona-iii-sofa-c-dupla-chaise-11937/foto1_2026_07_00163000000035.jpg	https://dfpinteriores.com/assets/images/chaise-longue/baiona-iii-sofa-c-dupla-chaise-11937/foto2_2026_07_00163000000035.jpg,https://dfpinteriores.com/assets/images/chaise-longue/baiona-iii-sofa-c-dupla-chaise-11937/foto3_2026_07_00163000000035.jpg,https://dfpinteriores.com/assets/images/chaise-longue/baiona-iii-sofa-c-dupla-chaise-11937/foto4_2026_07_00163000000035.jpg,https://dfpinteriores.com/assets/images/chaise-longue/baiona-iii-sofa-c-dupla-chaise-11937/foto1_2026_07_00163000000031.jpg,https://dfpinteriores.com/assets/images/chaise-longue/baiona-iii-sofa-c-dupla-chaise-11937/foto1_2026_07_00163000000032.jpg,https://dfpinteriores.com/assets/images/chaise-longue/baiona-iii-sofa-c-dupla-chaise-11937/foto2_2026_07_00163000000031.jpg,https://dfpinteriores.com/assets/images/chaise-longue/baiona-iii-sofa-c-dupla-chaise-11937/foto3_2026_07_00163000000031.jpg,https://dfpinteriores.com/assets/images/chaise-longue/baiona-iii-sofa-c-dupla-chaise-11937/foto4_2026_07_00163000000031.jpg,https://dfpinteriores.com/assets/images/chaise-longue/baiona-iii-sofa-c-dupla-chaise-11937/foto2_2026_07_00163000000032.jpg,https://dfpinteriores.com/assets/images/chaise-longue/baiona-iii-sofa-c-dupla-chaise-11937/foto3_2026_07_00163000000032.jpg	in_stock	new	"1790.00 EUR"	"1290.00 EUR"	"DFP Interiores"		00163000000035	no	635	"SOFÁS > CHAISE LONGUE"	11937	"PT:::0.00 EUR"	1	2	1	2
3765	"EMMA Colchão Fusion Fresh Foam"	"O Fusion Fresh Foam é um colchão com um foco claro e natural numa melhor respirabilidade. A capa Emma BioFresh utiliza microcápsulas com probióticos para reduzir os alergénios, proporcionando um ambiente fresco e limpo.A espuma HRXComfort oferece um nível equilibrado de firmeza, evitando zonas de afundamento e mantendo a estabilidade da superfície. Esta estrutura permite liberdade de movimento e favorece uma postura de sono confortável."	https://dfpinteriores.com/emma-colchao-fusion-fresh-foam-3765	https://dfpinteriores.com/assets/images/nucleo/emma-colchao-fusion-fresh-foam-3765/foto1_2025_09_00099000000037.jpg	https://dfpinteriores.com/assets/images/nucleo/emma-colchao-fusion-fresh-foam-3765/foto2_2026_05_00099000000037.jpg,https://dfpinteriores.com/assets/images/nucleo/emma-colchao-fusion-fresh-foam-3765/foto3_2026_05_00099000000037.jpg,https://dfpinteriores.com/assets/images/nucleo/emma-colchao-fusion-fresh-foam-3765/foto1_2025_06_00099001010010.jpg,https://dfpinteriores.com/assets/images/nucleo/emma-colchao-fusion-fresh-foam-3765/foto2_2025_06_00099001010010.jpg,https://dfpinteriores.com/assets/images/nucleo/emma-colchao-fusion-fresh-foam-3765/foto3_2025_06_00099001010010.jpg,https://dfpinteriores.com/assets/images/nucleo/emma-colchao-fusion-fresh-foam-3765/foto1_2025_06_00099001010012.jpg,https://dfpinteriores.com/assets/images/nucleo/emma-colchao-fusion-fresh-foam-3765/foto2_2025_06_00099001010012.jpg,https://dfpinteriores.com/assets/images/nucleo/emma-colchao-fusion-fresh-foam-3765/foto3_2025_06_00099001010012.jpg,https://dfpinteriores.com/assets/images/nucleo/emma-colchao-fusion-fresh-foam-3765/foto1_2025_06_00099001010008.jpg,https://dfpinteriores.com/assets/images/nucleo/emma-colchao-fusion-fresh-foam-3765/foto2_2025_06_00099001010008.jpg	in_stock	new	"1775.00 EUR"	"979.00 EUR"	EMMA		00099000000037	no	2696	"DESCANSO > COLCHÕES > NUCLEO"	3765	"PT:::0.00 EUR"	1	2	1	2
3771	"EMMA Colchão Fusion Fresh Hybrid"	"O Fusion Fresh Hybrid é um colchão com um foco claro e natural numa melhor respirabilidade. A capa Emma BioFresh utiliza microcápsulas com probióticos para reduzir os alergénios, proporcionando um ambiente fresco e limpo.Fabricadas em aço de alto carbono e ensacadas individualmente, as molas AeroFlex proporcionam elasticidade e resistência. A estrutura como um todo permite liberdade de movimento e favorece uma postura de sono confortável."	https://dfpinteriores.com/emma-colchao-fusion-fresh-hybrid-3771	https://dfpinteriores.com/assets/images/molas/emma-colchao-fusion-fresh-hybrid-3771/foto1_2025_09_00099000000040.jpg	https://dfpinteriores.com/assets/images/molas/emma-colchao-fusion-fresh-hybrid-3771/foto2_2026_05_00099000000040.jpg,https://dfpinteriores.com/assets/images/molas/emma-colchao-fusion-fresh-hybrid-3771/foto3_2026_05_00099000000040.jpg,https://dfpinteriores.com/assets/images/molas/emma-colchao-fusion-fresh-hybrid-3771/foto1_2025_06_00099001010018.jpg,https://dfpinteriores.com/assets/images/molas/emma-colchao-fusion-fresh-hybrid-3771/foto2_2025_06_00099001010018.jpg,https://dfpinteriores.com/assets/images/molas/emma-colchao-fusion-fresh-hybrid-3771/foto3_2025_06_00099001010018.jpg,https://dfpinteriores.com/assets/images/molas/emma-colchao-fusion-fresh-hybrid-3771/foto1_2025_06_00099001010020.jpg,https://dfpinteriores.com/assets/images/molas/emma-colchao-fusion-fresh-hybrid-3771/foto2_2025_06_00099001010020.jpg,https://dfpinteriores.com/assets/images/molas/emma-colchao-fusion-fresh-hybrid-3771/foto3_2025_06_00099001010020.jpg,https://dfpinteriores.com/assets/images/molas/emma-colchao-fusion-fresh-hybrid-3771/foto1_2025_06_00099001010016.jpg,https://dfpinteriores.com/assets/images/molas/emma-colchao-fusion-fresh-hybrid-3771/foto2_2025_06_00099001010016.jpg	in_stock	new	"1775.00 EUR"	"979.00 EUR"	EMMA		00099000000040	no	2696	"DESCANSO > COLCHÕES > MOLAS"	3771	"PT:::0.00 EUR"	1	2	1	2
3775	"COLMED Colchão Executive Coolgraph"	"Equipado com um sistema de molas Intel Spring, este colchão adapta-se de forma inteligente aos diferentes pontos de apoio do corpo. As molas reagem ao peso e aos movimentos, proporcionando um suporte personalizado e um conforto elevado.Com partículas de grafeno, a tecnologia Coolgraph aumenta em 95% a circulação do ar e dissipa o calor até dez vezes mais depressa. Este efeito evita o sobreaquecimento durante a noite e mantém a superfície do colchão mais fresca e confortável."	https://dfpinteriores.com/colmed-colchao-executive-coolgraph-3775	https://dfpinteriores.com/assets/images/molas/colmed-colchao-executive-coolgraph-3775/foto1_2025_09_00012000000001.jpg	https://dfpinteriores.com/assets/images/molas/colmed-colchao-executive-coolgraph-3775/foto2_2026_05_00012000000001.jpg,https://dfpinteriores.com/assets/images/molas/colmed-colchao-executive-coolgraph-3775/foto3_2026_09_00012000000001.jpg,https://dfpinteriores.com/assets/images/molas/colmed-colchao-executive-coolgraph-3775/foto4_2026_09_00012000000001.jpg,https://dfpinteriores.com/assets/images/molas/colmed-colchao-executive-coolgraph-3775/foto5_2026_09_00012000000001.jpg,https://dfpinteriores.com/assets/images/molas/colmed-colchao-executive-coolgraph-3775/foto3_2025_06_00012002010004.jpg,https://dfpinteriores.com/assets/images/molas/colmed-colchao-executive-coolgraph-3775/foto1_2026_08_00012002010004.jpg,https://dfpinteriores.com/assets/images/molas/colmed-colchao-executive-coolgraph-3775/foto4_2025_06_00012002010004.jpg,https://dfpinteriores.com/assets/images/molas/colmed-colchao-executive-coolgraph-3775/foto2_2026_08_00012002010004.jpg,https://dfpinteriores.com/assets/images/molas/colmed-colchao-executive-coolgraph-3775/foto3_2025_06_00012002010000.jpg,https://dfpinteriores.com/assets/images/molas/colmed-colchao-executive-coolgraph-3775/foto1_2026_08_00012002010000.jpg	in_stock	new	"1640.00 EUR"	"626.40 EUR"	COLMED		00012000000001	no	2696	"DESCANSO > COLCHÕES > MOLAS"	3775	"PT:::0.00 EUR"	1	2	1	2
10108	"PIKOLIN Colchão Yin 3.0"	"O Yin destaca-se pelo núcleo Normazone que organiza a superfície em cinco zonas de descanso. Esta tecnologia reforça o suporte nas áreas de maior pressão, como as ancas e os ombros, sem abdicar do conforto e da adaptação ao corpo.O enchimento Fibercel acrescenta suavidade e favorece a circulação contínua do ar, conferindo ao colchão uma respirabilidade superior. As quatro pegas bordadas facilitam a sua rotação, tornando-o bastante prático na hora de reposicionar."	https://dfpinteriores.com/pikolin-colchao-yin-30-10108	https://dfpinteriores.com/assets/images/molas/pikolin-colchao-yin-30-10108/foto2_2026_09_00013002010748.jpg	https://dfpinteriores.com/assets/images/molas/pikolin-colchao-yin-30-10108/foto1_2026_09_00013002010748.jpeg,https://dfpinteriores.com/assets/images/molas/pikolin-colchao-yin-30-10108/foto4_2026_09_00013002010748.jpg,https://dfpinteriores.com/assets/images/molas/pikolin-colchao-yin-30-10108/foto3_2026_09_00013002010748.jpeg,https://dfpinteriores.com/assets/images/molas/pikolin-colchao-yin-30-10108/foto5_2026_09_00013002010748.jpg,https://dfpinteriores.com/assets/images/molas/pikolin-colchao-yin-30-10108/foto6_2026_09_00013002010748.jpeg,https://dfpinteriores.com/assets/images/molas/pikolin-colchao-yin-30-10108/foto7_2026_09_00013002010748.jpeg,https://dfpinteriores.com/assets/images/molas/pikolin-colchao-yin-30-10108/foto8_2026_09_00013002010748.jpg,https://dfpinteriores.com/assets/images/molas/pikolin-colchao-yin-30-10108/foto1_2026_06_00013002010707.jpeg,https://dfpinteriores.com/assets/images/molas/pikolin-colchao-yin-30-10108/foto2_2026_06_00013002010707.jpeg,https://dfpinteriores.com/assets/images/molas/pikolin-colchao-yin-30-10108/foto3_2026_06_00013002010707.jpeg	in_stock	new	"1624.00 EUR"	"322.05 EUR"	PIKOLIN		00013002010748	no	2696	"DESCANSO > COLCHÕES > MOLAS"	10108	"PT:::0.00 EUR"	1	2	1	2
3847	"COLMED Colchão Posturepedic"	"Com uma elevada ergonomia, o Posturepedic foi concebido para proporcionar uma postura corporal perfeita. Alivia pontos de pressão tipicamente comuns como ombros, pescoço e ancas, favorecendo uma melhor respiração e circulação sanguínea.Graças às propriedades hipoalergénicas e à elasticidade do tecido, este colchão promove um descanso mais higiénico e fresco. É indicado para pessoas de estrutura pesada, bem como para quem apresenta os primeiros sintomas de dores de costas."	https://dfpinteriores.com/colmed-colchao-posturepedic-3847	https://dfpinteriores.com/assets/images/nucleo/colmed-colchao-posturepedic-3847/foto1_2025_09_00012000000008.jpg	https://dfpinteriores.com/assets/images/nucleo/colmed-colchao-posturepedic-3847/foto2_2026_09_00012000000008.jpg,https://dfpinteriores.com/assets/images/nucleo/colmed-colchao-posturepedic-3847/foto3_2026_09_00012000000008.jpg,https://dfpinteriores.com/assets/images/nucleo/colmed-colchao-posturepedic-3847/foto4_2026_09_00012000000008.jpg,https://dfpinteriores.com/assets/images/nucleo/colmed-colchao-posturepedic-3847/foto1_00012001010048.jpg,https://dfpinteriores.com/assets/images/nucleo/colmed-colchao-posturepedic-3847/foto2_2025_06_00012001010048.jpg,https://dfpinteriores.com/assets/images/nucleo/colmed-colchao-posturepedic-3847/foto3_2026_08_00012001010048.jpg,https://dfpinteriores.com/assets/images/nucleo/colmed-colchao-posturepedic-3847/foto4_2026_08_00012001010048.jpg,https://dfpinteriores.com/assets/images/nucleo/colmed-colchao-posturepedic-3847/foto1_2025_06_00012001010058.jpg,https://dfpinteriores.com/assets/images/nucleo/colmed-colchao-posturepedic-3847/foto2_2026_08_00012001010058.jpg,https://dfpinteriores.com/assets/images/nucleo/colmed-colchao-posturepedic-3847/foto1_2025_06_00012001010063.jpg	in_stock	new	"1610.00 EUR"	"564.00 EUR"	COLMED		00012000000008	no	2696	"DESCANSO > COLCHÕES > NUCLEO"	3847	"PT:::0.00 EUR"	1	2	1	2
